geo_id,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
06001404000,0,4,3,1,1,1,0,0,0,3,1,0,2,1,3,0,1,2,1,0,0,0,1,0,4,5,0
06001404101,4,1,2,1,2,0,0,2,0,2,1,4,2,3,0,1,2,2,1,2,2,1,2,0,2,1,0
06001404102,0,0,1,0,1,1,1,1,0,0,1,0,2,0,0,0,2,1,0,0,0,2,0,0,0,1,0
06001404200,1,8,1,2,4,2,0,4,1,5,1,2,0,3,0,2,4,0,0,3,0,3,2,1,2,1,0
06001404300,0,3,2,2,4,2,0,1,3,7,1,2,2,5,0,3,5,0,1,1,1,0,3,0,0,0,0
06001404400,1,2,2,1,2,5,4,2,10,9,6,8,9,5,5,4,2,6,6,1,4,1,4,3,4,8,2
06001404501,0,0,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0
06001404502,5,7,6,3,1,1,1,0,1,4,3,5,1,4,3,2,1,1,5,1,0,1,1,3,3,2,3
06001404600,1,6,3,1,2,1,1,1,6,3,1,2,0,3,0,4,3,4,4,1,0,0,2,3,0,3,1
06001404700,0,3,0,0,3,1,0,2,2,1,1,2,1,1,0,0,2,0,0,2,0,1,1,1,0,2,1
06001404800,2,2,0,0,1,0,2,2,2,1,3,4,0,0,0,1,6,0,0,0,0,0,0,3,0,1,0
06001404900,2,4,3,0,1,0,1,1,3,2,5,4,4,2,0,3,5,2,2,0,2,0,2,3,5,4,2
06001405000,2,5,0,2,1,0,0,0,0,1,6,2,1,0,2,1,2,0,0,0,1,2,3,4,4,4,0
06001405100,1,5,1,2,0,3,1,1,0,1,1,3,4,3,1,2,3,2,3,1,1,4,0,2,3,1,0
06001405200,0,1,2,0,1,0,0,0,0,1,1,2,3,1,2,2,2,4,1,0,4,2,3,2,7,4,0
06001405301,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,2,0
06001405302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
06001405401,4,5,1,0,0,0,2,0,2,0,0,1,1,2,1,2,3,2,2,0,0,1,2,2,0,0,1
06001405402,5,4,3,0,2,0,1,0,1,1,1,0,0,1,1,0,2,4,1,0,1,0,1,0,2,1,0
06001405500,4,4,4,0,1,0,1,1,0,1,1,4,2,4,3,0,6,5,2,0,0,1,5,3,6,3,0
06001405600,3,8,1,1,3,2,1,3,0,1,3,1,5,3,1,3,4,4,3,2,3,2,3,1,4,3,0
06001405700,3,3,0,2,1,0,1,2,2,3,1,4,7,2,3,1,0,8,7,3,0,1,6,4,4,6,1
06001405800,3,14,9,1,0,0,2,1,0,3,7,4,4,11,2,2,7,6,2,6,0,7,2,3,5,4,1
06001405901,4,9,2,0,0,0,1,1,0,0,0,3,5,1,1,2,2,5,8,0,1,3,1,1,4,4,0
06001405902,2,5,1,0,1,1,1,0,3,1,1,1,5,1,2,1,1,5,4,1,1,5,3,3,4,2,0
06001406000,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,4,1,1,0,0
06001406100,0,2,4,2,0,0,0,0,0,1,1,2,3,5,0,0,1,1,6,3,2,3,3,5,2,1,2
06001406201,1,8,2,4,13,1,0,0,0,0,2,2,2,6,4,2,4,7,6,1,0,1,8,4,5,1,0
06001406202,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,2,1,2,2,3,2,1,1,1
06001406300,1,6,3,2,3,2,0,4,8,2,1,7,6,3,8,6,4,3,5,1,0,5,4,7,3,2,0
06001406400,0,2,5,0,0,1,1,1,2,0,2,1,1,0,0,2,4,0,1,0,1,2,3,1,4,5,0
06001406500,0,6,2,1,4,1,1,3,4,1,4,1,7,5,3,4,2,6,7,1,1,2,6,7,5,6,2
06001406601,2,7,1,1,1,1,3,0,0,4,3,5,10,2,3,3,9,5,2,0,1,6,7,6,5,8,1
06001406602,0,2,1,1,0,0,1,1,2,3,0,0,4,0,6,0,0,3,1,1,3,3,5,1,3,0,0
06001406700,3,6,5,0,0,3,1,0,0,1,0,2,1,0,3,2,2,2,3,3,4,7,7,7,10,4,2
06001406800,2,4,3,1,1,0,2,0,0,1,1,6,6,5,4,7,1,4,3,2,1,4,3,3,5,4,0
06001406900,2,2,3,0,2,2,1,1,2,0,1,1,4,1,3,4,1,2,1,0,0,3,6,4,4,1,2
06001407000,4,11,3,4,1,2,2,2,4,7,2,5,6,11,5,6,10,13,3,1,1,11,4,8,6,8,0
06001407101,1,6,0,0,0,0,0,2,2,3,4,2,5,4,7,3,3,1,3,0,2,2,1,2,1,1,0
06001407102,4,5,7,0,0,0,2,2,3,1,4,3,7,4,0,0,5,3,8,3,0,8,7,3,3,4,0
06001407200,0,7,3,2,0,0,1,0,2,0,2,0,6,1,3,2,0,3,2,1,3,8,5,3,4,4,0
06001407300,3,4,3,1,0,0,1,1,1,1,2,2,3,3,0,0,2,4,2,0,0,1,3,2,3,2,1
06001407400,2,3,4,0,3,3,2,0,1,1,1,4,1,2,2,7,6,6,2,0,1,3,2,1,8,6,1
06001407500,2,1,4,2,0,0,0,2,2,3,3,5,5,4,2,3,6,12,3,3,1,7,2,6,7,2,1
06001407600,1,9,7,5,2,1,4,3,6,6,14,10,6,6,9,11,13,16,6,3,1,12,23,12,15,14,3
06001407700,2,8,3,3,2,2,10,6,9,11,6,8,14,7,6,8,9,16,13,2,1,19,21,14,19,19,10
06001407800,5,2,4,0,3,1,4,0,0,3,3,5,4,0,2,2,5,4,1,1,0,3,5,9,7,7,2
06001407900,1,2,1,1,1,3,0,0,2,2,4,2,4,5,1,0,7,3,2,2,3,1,3,8,6,7,2
06001408000,0,1,1,1,2,0,5,3,0,1,1,2,0,3,1,2,1,0,3,2,1,1,1,1,5,4,0
06001408100,3,6,1,2,2,2,0,1,2,5,3,1,3,2,6,4,4,1,0,3,7,13,6,10,8,8,3
06001408200,5,6,2,0,1,1,3,2,4,6,3,5,5,5,6,7,13,14,6,7,4,12,11,9,15,20,3
06001408300,2,5,3,1,1,1,5,7,4,4,6,11,11,4,8,8,8,10,5,1,6,13,14,18,29,9,1
06001408400,1,5,2,1,4,0,6,5,4,10,6,12,8,6,5,5,8,15,5,10,3,14,8,8,7,3,4
06001408500,3,1,4,5,2,2,1,9,7,13,8,7,8,11,2,6,10,15,8,6,6,12,13,9,10,11,3
06001408600,7,10,4,5,2,3,2,2,8,8,10,5,7,7,4,7,11,20,9,5,1,11,19,15,6,15,3
06001408700,4,6,8,3,5,3,4,7,5,12,14,14,11,12,5,10,12,21,12,8,5,16,16,16,27,17,2
06001408800,3,4,5,2,1,0,2,2,4,8,6,4,4,4,10,7,9,10,8,0,2,7,6,6,3,6,1
06001408900,0,0,2,2,1,1,2,3,4,5,2,6,6,3,5,5,10,7,7,1,2,6,6,10,3,5,1
06001409000,2,2,2,0,0,1,0,5,1,4,4,6,3,4,4,4,5,4,2,1,1,7,10,4,3,1,4
06001409100,0,0,0,0,0,1,0,2,3,2,1,2,3,5,4,1,8,7,5,1,0,10,12,5,4,2,1
06001409200,1,2,2,0,1,0,0,2,4,2,0,8,9,3,5,4,5,8,11,1,1,3,7,4,4,5,3
06001409300,0,4,2,2,1,0,5,2,7,10,2,6,6,3,5,7,4,7,8,2,0,10,11,8,7,9,2
06001409400,1,2,5,0,0,2,0,2,2,8,5,6,14,10,6,8,7,11,5,0,1,18,5,5,3,9,2
06001409500,1,2,1,3,2,2,5,2,2,3,5,4,8,6,6,11,4,11,9,0,1,10,8,5,5,1,1
06001409600,2,4,5,2,2,1,4,1,4,7,13,12,6,7,4,13,14,22,13,3,2,10,9,8,6,3,4
06001409700,1,7,3,7,2,2,7,6,6,6,8,6,7,11,4,5,5,10,5,1,3,13,13,14,4,2,3
06001409800,6,3,4,2,2,2,4,2,1,9,5,6,4,5,2,2,4,2,3,0,1,4,4,7,10,10,4
06001409900,3,2,2,1,1,1,2,1,1,2,2,4,2,1,0,2,2,3,2,0,3,5,5,4,7,10,1
06001410000,0,1,3,2,1,2,1,0,0,2,4,1,0,2,2,3,3,1,1,1,0,4,2,7,3,4,0
06001410100,2,6,3,3,3,1,2,0,2,5,4,0,3,2,1,6,2,5,11,0,2,4,13,6,4,7,2
06001410200,3,3,3,0,2,0,4,2,1,5,7,4,3,2,4,1,4,9,4,2,3,6,6,13,7,5,3
06001410300,1,3,2,2,0,2,4,4,4,4,9,2,7,4,2,2,4,8,4,0,3,7,10,4,2,3,3
06001410400,2,2,4,1,2,1,3,2,4,3,8,6,8,7,4,5,7,9,4,3,1,13,10,10,8,5,4
06001410500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,0,3,2,0,0,0
06001420100,0,2,1,0,0,0,1,0,0,1,4,2,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0
06001420200,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,2,1
06001420300,5,4,6,3,2,1,2,1,0,2,4,5,2,5,2,1,3,2,0,0,1,1,4,2,2,3,1
06001420500,2,3,2,1,4,0,1,1,0,1,2,0,1,0,0,0,1,1,2,1,0,0,0,0,2,1,0
06001420600,4,3,2,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0
06001421100,2,2,1,1,2,0,0,0,1,0,0,1,0,0,2,2,0,2,0,0,1,0,0,1,2,0,0
06001421200,0,2,4,2,0,1,1,2,6,4,0,1,1,0,2,3,0,2,1,0,0,1,0,0,1,3,0
06001421300,2,1,0,0,0,0,2,1,1,1,1,0,1,0,1,0,3,1,4,3,2,0,0,0,1,0,0
06001421400,2,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
06001421500,1,1,2,0,1,1,0,2,1,1,3,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,2
06001421600,1,1,1,1,0,0,0,0,0,1,2,1,1,2,0,1,2,4,2,0,0,1,2,1,2,0,0
06001421700,0,2,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0
06001421800,0,2,1,0,1,0,1,0,1,0,2,1,0,2,0,2,0,2,1,1,0,0,1,0,1,0,0
06001421900,3,2,4,2,5,1,2,0,1,2,2,2,2,2,0,4,1,1,3,2,2,0,3,2,2,1,1
06001422000,0,0,1,0,0,6,3,0,0,1,1,3,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0
06001422100,0,6,1,1,1,1,1,2,3,1,4,4,0,2,2,0,1,2,1,0,1,2,1,0,4,3,3
06001422200,0,2,1,0,2,1,1,1,0,0,5,5,1,2,1,0,4,2,2,2,1,0,1,1,3,3,0
06001422300,3,5,0,3,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
06001422400,3,3,2,2,3,0,1,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0
06001422500,3,3,2,3,5,1,2,0,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
06001422600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06001422700,0,1,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
06001422800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06001422900,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
06001423000,1,1,3,2,0,0,1,0,2,4,3,1,1,1,1,1,4,1,0,0,1,1,0,2,0,1,0
06001423100,2,4,2,2,1,1,1,4,1,1,4,4,1,7,4,1,2,2,3,2,0,3,3,0,4,2,2
06001423200,0,2,2,1,1,0,2,0,1,0,1,4,0,2,3,4,2,1,0,0,0,3,6,1,6,2,0
06001423300,2,6,2,1,0,1,4,2,1,1,5,3,4,3,1,4,2,5,3,2,0,6,6,6,5,3,3
06001423400,1,4,2,0,3,1,0,2,3,1,6,5,1,2,4,3,1,2,2,1,0,4,6,9,0,2,1
06001423500,0,2,2,2,1,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
06001423601,0,3,2,2,4,0,0,1,2,3,0,1,0,0,1,1,1,0,0,1,0,0,2,0,2,0,0
06001423602,0,5,5,2,1,1,4,0,0,1,3,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0
06001423700,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0
06001423800,0,1,0,0,2,0,0,2,2,0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
06001423901,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,1,0
06001423902,0,2,2,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
06001424001,1,2,1,0,2,0,1,2,1,3,3,3,2,3,2,4,1,5,4,0,3,3,2,5,5,1,0
06001424002,2,2,2,1,1,0,0,4,1,3,4,3,3,7,1,0,2,4,5,0,0,3,3,3,4,4,0
06001425101,7,8,9,8,2,1,0,1,0,4,2,3,7,3,2,3,6,3,1,1,1,2,3,2,1,0,2
06001425102,7,13,5,2,4,1,2,0,1,2,2,1,3,0,1,0,4,3,1,1,2,3,4,3,3,4,2
06001425103,0,0,0,0,4,1,5,2,0,0,0,1,1,0,1,0,0,3,3,0,0,0,1,1,1,0,1
06001425104,3,2,0,1,1,12,0,1,1,1,0,1,1,1,1,3,4,5,5,2,0,3,10,3,0,1,0
06001426100,1,3,1,3,3,2,3,1,4,2,4,6,3,2,3,2,1,0,0,0,1,1,0,0,1,0,1
06001426200,1,13,3,1,3,4,1,1,0,2,0,3,2,1,0,0,3,3,1,0,0,0,0,2,1,0,1
06001427100,1,3,1,0,1,0,0,0,1,0,1,0,1,1,1,2,1,1,0,0,1,0,1,0,1,0,2
06001427200,2,3,2,0,0,3,2,0,0,0,2,2,0,2,0,0,1,2,0,1,1,1,2,2,3,1,2
06001427300,1,2,2,0,2,0,1,1,2,0,2,2,2,2,2,3,1,2,0,0,0,0,0,7,3,1,0
06001427600,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,2,1,0,0,1,1,1,1,1
06001427700,0,4,0,0,0,2,1,1,1,1,2,2,0,0,0,2,1,1,0,1,0,1,2,2,1,0,0
06001427800,3,3,0,0,1,0,0,2,0,0,0,0,2,4,0,1,3,3,4,1,0,1,1,1,1,1,0
06001427900,1,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,3,0,1,1,0
06001428000,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,0
06001428100,0,2,4,1,2,1,0,0,0,1,0,1,1,0,1,0,2,0,1,3,0,2,0,1,1,2,0
06001428200,1,3,4,0,2,2,1,1,2,1,0,1,7,1,1,2,4,3,2,1,1,1,4,1,2,6,1
06001428301,5,15,1,0,3,2,2,1,2,2,3,1,3,3,2,2,5,5,4,1,1,3,7,5,7,4,1
06001428302,12,24,17,2,2,3,5,1,3,2,9,5,3,0,0,4,2,2,1,3,0,1,2,0,3,0,0
06001428400,2,2,0,4,1,0,0,0,0,1,1,1,1,2,1,0,1,3,1,0,0,1,0,0,0,0,0
06001428500,1,4,1,0,0,0,0,0,1,0,0,2,0,0,1,5,1,1,2,1,0,0,3,2,1,3,0
06001428600,2,4,1,3,1,0,1,0,1,2,1,1,1,0,2,3,2,2,1,1,0,0,1,2,5,4,1
06001428700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,0,0,1,2,0
06001430101,5,8,3,3,3,1,0,1,2,2,5,3,3,5,5,4,2,7,3,0,1,4,7,6,4,1,0
06001430102,1,0,0,0,2,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1,0
06001430200,3,4,2,2,1,4,2,1,0,2,4,4,2,2,0,1,4,4,0,0,1,4,6,0,3,4,0
06001430300,0,1,2,0,3,0,0,1,2,2,4,1,0,1,1,2,2,3,1,3,0,4,1,4,2,3,1
06001430400,1,1,0,0,0,2,1,1,1,1,0,2,0,0,0,0,3,2,1,1,0,2,0,0,1,0,1
06001430500,2,6,4,4,0,0,4,1,1,1,2,0,5,4,2,3,14,9,2,3,1,3,12,8,7,5,3
06001430600,0,2,2,1,6,2,4,7,2,4,1,5,2,3,2,2,7,8,2,2,2,6,12,7,4,6,1
06001430700,1,6,0,1,0,1,1,0,2,1,3,0,3,1,4,3,7,3,1,1,0,3,2,4,1,0,3
06001430800,0,6,3,1,4,7,2,0,1,1,2,4,1,1,1,4,5,8,2,0,1,1,6,4,5,5,1
06001430900,0,1,1,0,0,0,1,0,0,0,3,1,1,0,1,4,4,0,0,0,0,4,1,2,0,0,2
06001431000,0,1,1,0,0,1,1,2,0,0,0,1,4,2,1,0,3,0,2,1,0,1,0,2,3,2,0
06001431100,3,1,0,1,0,0,3,1,0,0,1,2,1,2,1,1,1,1,1,0,0,3,5,4,4,3,0
06001431200,0,6,5,4,14,5,3,1,1,3,1,4,4,2,6,5,5,6,3,1,2,1,6,8,12,10,0
06001432100,1,6,1,1,0,1,1,1,1,2,5,3,1,1,1,3,2,2,5,0,1,5,4,3,10,5,0
06001432200,0,2,0,1,3,0,1,2,1,1,3,0,3,1,2,2,1,2,2,1,0,2,2,3,2,7,0
06001432300,1,3,3,2,1,1,0,0,2,1,2,2,3,1,5,9,5,4,2,2,1,8,5,3,12,8,2
06001432400,0,3,2,2,3,1,1,0,3,2,4,1,4,4,2,2,5,4,5,1,0,8,3,4,6,0,0
06001432501,1,2,1,1,1,0,0,1,1,1,0,2,2,2,1,2,1,2,1,0,1,5,9,2,6,7,1
06001432502,1,3,2,0,0,1,2,0,1,0,1,0,2,1,0,0,5,8,3,2,1,7,4,5,2,7,2
06001432600,3,3,7,1,2,1,0,10,1,2,2,14,10,2,4,1,2,4,1,2,0,4,5,3,5,3,2
06001432700,0,1,2,0,0,2,0,1,0,0,0,0,2,0,0,1,2,1,0,0,0,1,2,3,2,5,1
06001432800,5,4,0,1,0,2,2,0,2,2,1,0,3,4,2,1,5,3,4,0,2,6,6,3,2,4,1
06001433000,1,4,2,1,1,0,2,2,2,1,0,1,0,0,1,0,3,3,3,0,1,8,7,4,6,0,1
06001433102,1,1,1,0,2,1,0,0,1,1,0,3,1,2,0,1,4,8,2,1,1,3,2,5,7,1,1
06001433103,2,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,4,2,1,1,2,2,3,2,3,0
06001433104,1,2,0,0,0,0,0,0,0,2,2,0,1,1,0,3,1,1,1,1,0,1,4,1,2,0,0
06001433200,0,1,2,1,2,0,1,3,1,0,0,0,2,1,1,1,0,3,0,0,3,4,7,4,6,3,2
06001433300,1,5,1,2,2,0,3,1,4,2,0,0,1,0,3,2,5,4,2,0,1,8,6,3,9,5,1
06001433400,0,2,2,2,1,3,1,0,2,4,15,11,8,2,5,0,5,7,2,5,1,7,7,10,9,6,0
06001433500,0,1,0,1,1,1,0,1,0,1,0,4,1,0,0,3,0,1,0,1,2,3,2,2,3,8,1
06001433600,0,2,1,0,1,1,1,1,1,1,0,1,2,1,3,5,5,3,1,2,1,5,8,8,7,4,0
06001433700,0,2,2,2,0,0,2,0,0,0,2,2,1,0,0,0,1,2,7,0,1,7,5,0,4,5,2
06001433800,3,3,1,1,1,3,1,2,1,4,2,5,2,6,0,5,8,6,4,0,0,10,7,7,5,8,0
06001433900,0,0,1,0,2,4,0,0,0,1,0,1,1,1,2,1,3,3,3,0,2,2,3,2,5,3,1
06001434000,1,6,2,0,0,1,2,1,0,1,2,1,2,2,0,0,5,5,3,1,3,7,6,6,2,4,0
06001435102,5,6,4,0,4,2,4,2,10,2,2,5,2,1,1,0,3,3,0,2,4,7,2,4,8,12,0
06001435103,1,3,1,0,0,0,0,0,4,4,5,3,5,7,3,7,2,1,1,0,3,4,12,12,6,2,4
06001435104,0,1,2,2,1,0,0,1,2,2,4,5,4,2,2,1,1,4,3,2,2,4,7,8,11,3,0
06001435200,3,6,4,1,6,0,5,3,3,2,2,5,3,3,1,3,4,8,3,1,4,6,7,10,13,10,2
06001435300,0,1,1,0,1,0,0,0,1,1,1,1,1,0,2,0,6,4,2,0,3,5,6,7,9,8,2
06001435400,0,1,1,0,1,1,0,0,0,2,4,1,2,1,0,2,6,8,3,2,0,2,4,8,5,4,2
06001435500,2,3,2,0,0,0,1,1,2,3,0,1,1,1,1,2,3,2,4,0,0,7,3,5,2,3,0
06001435601,0,4,1,1,1,4,4,10,1,2,2,1,2,5,5,2,3,3,3,2,0,1,0,3,2,4,0
06001435602,0,1,1,3,1,0,0,0,1,2,1,1,4,0,2,2,3,10,2,1,2,8,7,4,7,3,0
06001435700,0,4,3,1,0,1,2,0,1,0,1,2,4,0,0,1,4,4,6,2,0,5,4,7,5,5,0
06001435800,2,3,4,1,0,0,1,0,1,1,4,1,1,6,1,4,2,2,3,2,6,6,5,4,9,10,0
06001435900,0,4,1,0,1,0,2,1,0,0,3,2,0,0,1,3,5,1,1,0,4,7,5,4,11,5,3
06001436000,1,1,0,1,1,0,1,0,2,2,2,1,2,2,4,1,2,1,0,0,1,6,7,9,10,7,2
06001436100,1,2,0,1,0,1,1,1,0,3,3,2,0,3,2,1,4,3,1,1,5,10,14,9,12,11,3
06001436200,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,1,0,0,0,2,0,1,1,0
06001436300,0,3,3,0,0,0,2,0,1,0,2,4,3,0,0,2,3,12,6,2,1,11,14,10,12,6,1
06001436401,1,10,7,3,3,0,3,1,1,3,4,3,8,2,5,8,4,7,1,2,4,15,10,16,15,16,4
06001436402,2,4,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,4,0,0,1,1,2,2,0,7,1
06001436500,1,0,2,0,0,0,1,1,1,1,2,2,1,0,2,1,3,4,1,0,1,3,4,4,4,8,3
06001436601,2,3,4,0,2,0,3,2,1,1,3,3,4,2,3,2,4,4,4,3,1,4,5,8,5,4,2
06001436602,0,0,2,0,1,2,0,2,4,0,2,1,0,2,1,0,2,2,0,0,2,2,6,3,3,5,0
06001436700,1,1,2,0,2,0,0,0,1,2,2,1,1,1,1,0,0,7,1,1,0,6,4,2,2,4,1
06001436800,1,1,1,0,5,16,1,0,2,2,4,1,2,1,0,0,3,2,2,1,0,2,2,5,5,3,3
06001436900,1,7,2,0,0,0,2,0,1,2,2,4,3,3,1,4,5,4,2,0,1,12,13,9,6,4,1
06001437000,2,12,3,0,3,2,0,0,1,1,2,3,7,1,3,4,4,4,3,3,4,9,12,11,3,6,2
06001437101,2,5,1,0,0,1,0,0,3,3,1,1,2,2,1,1,9,6,8,1,4,15,22,7,8,8,4
